;ID_Estado;Estado;Region_Tipo;PIB;Año;Paro_Pct;Natalidad;AfD;CDU_CSU;FDP;LINKE;SPD;VERDES
521;16;Turingia;Este;41672;2002;201157;170070;0,0;29,4;5,9;17,0;39,9;4,3
522;16;Turingia;Este;42569;2003;210664;169110;0,0;29,4;5,9;17,0;39,9;4,3
523;16;Turingia;Este;43517;2004;207430;173100;0,0;29,4;5,9;17,0;39,9;4,3
524;16;Turingia;Este;43580;2005;209941;167130;0,0;25,7;7,9;26,1;29,8;4,8
525;16;Turingia;Este;45469;2006;188453;164020;0,0;25,7;7,9;26,1;29,8;4,8
526;16;Turingia;Este;47443;2007;158498;171760;0,0;25,7;7,9;26,1;29,8;4,8
527;16;Turingia;Este;47986;2008;134884;173320;0,0;25,7;7,9;26,1;29,8;4,8
528;16;Turingia;Este;46194;2009;136029;168540;0,0;31,2;9,8;28,8;17,6;6,0
529;16;Turingia;Este;48854;2010;117069;175270;0,0;31,2;9,8;28,8;17,6;6,0
530;16;Turingia;Este;51682;2011;104174;170730;0,0;31,2;9,8;28,8;17,6;6,0
531;16;Turingia;Este;52309;2012;99316;173420;0,0;31,2;9,8;28,8;17,6;6,0
532;16;Turingia;Este;54273;2013;95858;174260;6,2;38,8;2,6;23,4;16,1;4,9
533;16;Turingia;Este;57025;2014;90160;178870;6,2;38,8;2,6;23,4;16,1;4,9
534;16;Turingia;Este;58407;2015;85212;179340;6,2;38,8;2,6;23,4;16,1;4,9
535;16;Turingia;Este;60182;2016;77215;184750;6,2;38,8;2,6;23,4;16,1;4,9
536;16;Turingia;Este;62203;2017;68614;181320;22,7;28,8;7,8;16,9;13,2;4,1
537;16;Turingia;Este;63247;2018;62145;174370;22,7;28,8;7,8;16,9;13,2;4,1
538;16;Turingia;Este;64916;2019;59065;166470;22,7;28,8;7,8;16,9;13,2;4,1
539;16;Turingia;Este;63946;2020;66678;159910;22,7;28,8;7,8;16,9;13,2;4,1
540;16;Turingia;Este;66880;2021;62249;153770;24,0;16,9;9,0;11,4;23,4;6,6
541;16;Turingia;Este;71506;2022;58172;141310;24,0;16,9;9,0;11,4;23,4;6,6
542;16;Turingia;Este;76786;2023;64978;129520;24,0;16,9;9,0;11,4;23,4;6,6
543;16;Turingia;Este;78150;2024;68768;118030;24,0;16,9;9,0;11,4;23,4;6,6
